UserID,Date,Category,Description,Amount
82,2025-03-02,Education,Environmental prove positive along keep enter.,41.66
82,2024-12-06,Transport,Six up ago experience PM value.,228.64
82,2025-02-16,Dining,Reality despite least.,189.18
82,2024-12-30,Miscellaneous,City truth later job.,283.76
82,2025-08-19,Healthcare,Perhaps evening ball fine quickly future race statement.,58.79
82,2024-09-21,Entertainment,Side process my interview charge religious.,303.66
82,2025-07-30,Dining,Natural born ground exactly statement.,206.87
82,2025-02-20,Clothing,Person majority bar ground some reduce.,128.13
82,2025-03-01,Clothing,College leave likely form wind later.,423.36
82,2025-01-16,Transport,Pass throughout despite indeed Democrat case.,112.41
82,2025-01-25,Rent,Sometimes exist live matter spend herself avoid.,364.87
82,2025-01-29,Rent,Pretty group personal friend do.,364.85
83,2025-02-05,Groceries,Night sport north exist yourself wait.,19.85
83,2025-01-27,Dining,Line music accept line believe.,148.07
83,2025-07-31,Healthcare,Statement range student film long last election.,129.36
83,2025-05-01,Entertainment,Event seem would sport.,127.24
83,2024-10-02,Entertainment,Level boy brother read stock save.,116.22
83,2024-09-16,Rent,Standard truth stuff who.,489.1
83,2025-01-09,Clothing,Four physical part understand resource agent.,69.28
83,2024-10-06,Groceries,Computer option street interest man key.,425.7
83,2025-06-27,Miscellaneous,Whatever hour economy after.,28.45
83,2025-05-31,Transport,The knowledge hit military different possible down.,446.01
83,2025-02-03,Groceries,Teach others sell skin morning director evening.,488.42
83,2025-03-16,Groceries,Indicate interview sign begin myself later.,41.51
83,2025-06-11,Entertainment,Drug stand become.,207.57
83,2024-10-13,Entertainment,Discuss realize way and interest wrong.,96.84
83,2025-03-09,Dining,Movie share together case power people million.,256.98
83,2025-09-10,Clothing,Relate begin democratic.,474.21
83,2025-01-26,Education,Rich with young laugh fight peace measure moment.,391.99
83,2025-03-14,Transport,Page care product sense.,285.03
84,2025-03-22,Rent,Wall whole friend response Republican such different bring.,380.68
84,2024-11-06,Rent,Bed tree civil really.,63.57
84,2024-12-03,Clothing,Though go range pattern.,385.19
84,2025-03-22,Transport,Meeting book actually place cover woman blood smile.,6.4
84,2025-04-28,Groceries,Speak strategy up various.,193.05
84,2025-02-02,Rent,Success without accept give.,166.99
84,2025-04-09,Miscellaneous,Skin position theory effect brother mouth meeting.,172.82
84,2025-05-25,Miscellaneous,Reality television pay join current between machine turn.,87.39
84,2025-09-07,Dining,Tax exactly one toward produce responsibility.,479.4
84,2025-06-20,Education,Statement write save.,498.53
84,2024-10-20,Rent,Why black crime fear.,427.55
84,2024-12-04,Miscellaneous,Early increase thank.,231.34
84,2025-07-20,Groceries,Material game himself.,129.76
84,2025-03-04,Groceries,Religious garden four raise sing goal authority.,412.59
84,2025-02-17,Utilities,Girl reduce huge baby up.,402.52
84,2025-08-05,Miscellaneous,Charge miss would decade whether myself discuss.,106.35
84,2025-03-25,Rent,Democrat home reveal old might method.,74.13
84,2025-03-25,Dining,Church trial vote light source meeting.,354.86
84,2024-11-08,Clothing,Whose old daughter catch generation.,116.01
84,2024-10-02,Clothing,Occur rule national gas rise hear.,446.75
84,2025-08-06,Miscellaneous,Because customer money I food approach close movement.,354.02
84,2025-03-07,Dining,Read notice wall available catch poor.,110.21
84,2024-10-02,Rent,Million up term.,24.48
84,2025-02-11,Entertainment,Suggest blue now stage direction present.,259.18
84,2025-05-01,Groceries,Example into performance policy rather cold.,59.74
84,2025-04-08,Clothing,Poor fish from weight same test everyone.,7.65
84,2025-09-06,Entertainment,Chance owner memory future common.,181.19
84,2025-07-26,Transport,Happy its note feeling.,385.9
85,2024-09-18,Miscellaneous,Home probably none all.,499.58
85,2024-12-02,Dining,Country than story already line plant.,404.93
85,2025-01-12,Clothing,Consider senior despite international beautiful property natural cell.,97.93
85,2025-04-24,Clothing,Moment day film wonder my rate by.,21.92
85,2025-06-13,Utilities,Lot cover rise allow which public fact pass.,310.26
85,2024-11-06,Utilities,Art center not theory end cultural.,485.19
85,2025-02-05,Miscellaneous,Industry son commercial state my.,460.59
85,2025-02-03,Miscellaneous,Fight technology case economic cultural growth majority various.,246.7
85,2024-11-20,Utilities,Pressure mean people able leave college many.,165.79
85,2024-09-27,Dining,Ten sure development.,57.19
85,2024-09-11,Miscellaneous,Possible draw story each something.,130.75
85,2025-06-05,Clothing,Vote another close exist this.,424.15
85,2025-03-31,Healthcare,Skin plan start center.,441.12
85,2024-11-14,Groceries,Organization build actually speak song fly.,128.96
85,2025-09-05,Transport,Develop teacher note good dinner.,134.12
85,2025-07-28,Clothing,Choice field discover party same maybe go five.,68.07
85,2024-10-24,Transport,Still they such nice education dinner.,415.29
85,2025-09-05,Clothing,Effect ability store for ten third.,92.97
85,2024-10-09,Dining,Billion thus partner write degree ground life.,123.72
85,2024-10-04,Healthcare,Likely work guess sea he here.,163.16
85,2025-08-06,Miscellaneous,Relationship western because.,349.72
85,2025-02-12,Dining,Through action meeting safe future fish.,485.41
85,2025-01-04,Rent,Last remain able art Democrat reduce choice approach.,499.23
85,2025-04-24,Rent,Such need growth.,28.34
85,2025-07-27,Miscellaneous,Purpose say shoulder available.,387.67
85,2025-08-14,Transport,I positive argue able.,202.04
85,2025-02-16,Healthcare,Idea cup fast.,437.51
86,2024-11-29,Transport,Affect us professor because they investment.,388.22
86,2025-05-27,Entertainment,Move fall attorney wife modern country.,206.24
86,2025-03-07,Entertainment,Too person ability money in because among.,423.73
86,2025-06-05,Healthcare,First room section sport sport.,83.52
86,2025-03-23,Miscellaneous,Project result play bar.,50.83
86,2025-07-24,Education,Check election read eat.,322.66
86,2025-08-17,Utilities,Reduce body huge hotel.,268.62
86,2024-11-02,Rent,As television our others whose act.,331.28
86,2025-04-06,Entertainment,Whose really heavy natural loss itself way decision.,149.79
86,2025-04-13,Healthcare,Claim oil cup true where.,204.4
86,2025-07-11,Rent,Structure east both job believe describe occur.,315.91
86,2024-11-26,Education,Window growth tend information almost.,38.42
86,2025-06-04,Healthcare,Scene clearly type industry forward bed rich.,145.59
86,2025-06-27,Clothing,Move option article also.,19.47
86,2024-10-01,Education,Hard care these fine get within various describe.,140.04
86,2025-08-21,Utilities,Poor style ball look road kitchen find.,59.79
86,2025-01-01,Healthcare,Watch item claim party memory stuff.,388.81
86,2025-09-10,Groceries,Speech others amount instead ready director begin rise.,422.75
86,2025-03-06,Education,Back as according interview great every.,458.93
86,2025-05-10,Transport,Require behavior language cover.,100.21
86,2024-09-19,Education,It scientist weight open.,283.8
86,2024-12-19,Healthcare,Phone man really check baby scientist.,420.49
86,2025-02-06,Utilities,Site likely choose candidate staff evening mind carry.,61.13
87,2025-03-04,Healthcare,Sound our name foot population.,68.76
87,2025-05-09,Healthcare,Position join example interest their.,44.56
87,2025-04-27,Clothing,Mother feel way too home same.,72.31
87,2025-01-30,Groceries,Art section office level.,42.5
87,2025-08-09,Clothing,Plant manager partner activity source until.,486.66
87,2025-02-18,Healthcare,Summer ball item indicate PM store own.,302.55
87,2025-03-11,Clothing,Effect loss challenge strong senior campaign.,132.48
87,2025-09-10,Clothing,Couple radio war light art.,149.55
87,2025-01-29,Groceries,Fight my avoid beautiful we foreign.,485.94
87,2024-11-02,Miscellaneous,They small bank tend often.,188.11
87,2025-03-05,Rent,Young almost write once ahead deep.,312.26
87,2025-07-17,Clothing,Value serve write leave capital yourself stuff.,261.74
87,2025-05-31,Clothing,Red leave amount wonder.,476.18
87,2025-02-01,Miscellaneous,Vote own Mrs specific full success.,65.86
87,2025-04-12,Rent,Alone clear who modern history short put.,101.77
87,2024-09-26,Education,Industry natural thank again.,100.0
87,2025-01-28,Entertainment,All organization win.,315.49
88,2025-02-22,Dining,Music try commercial former law one offer.,376.47
88,2025-04-21,Rent,Remember ok which occur.,358.41
88,2024-11-14,Entertainment,Claim lawyer page wonder goal enter.,165.69
88,2024-12-27,Dining,Here box ready learn.,398.69
88,2025-02-13,Education,Century hope yeah practice growth much.,117.61
88,2025-06-23,Healthcare,Return late building computer.,247.82
88,2025-05-22,Transport,Another once hundred cause than move ever.,237.55
88,2024-09-12,Transport,Friend serious pretty keep serve front near.,23.11
88,2025-03-25,Transport,Relationship move yard fast quickly difficult.,403.56
88,2024-09-24,Entertainment,Put these remain life wife indicate least.,414.41
88,2024-12-18,Education,Page allow partner choice.,287.17
88,2024-09-19,Groceries,Responsibility skin pick chair commercial he.,449.84
88,2025-04-20,Healthcare,Anyone know onto network mention company draw street.,104.92
88,2024-12-01,Miscellaneous,Heart computer however character product power war.,487.53
88,2025-04-09,Dining,Travel reach picture strong place score power nor.,323.17
88,2025-02-27,Education,Instead economy common alone as politics.,315.09
88,2025-01-15,Dining,One detail voice nature day great one.,211.03
88,2024-12-09,Clothing,Necessary sense represent stuff.,433.94
88,2025-06-12,Dining,Skill foreign including yourself study.,165.33
88,2025-01-17,Transport,Painting kid special whom mission owner dark true.,369.37
88,2025-07-18,Miscellaneous,Weight commercial team television.,197.08
89,2025-06-29,Healthcare,Challenge talk turn worry nature.,355.24
89,2025-02-26,Healthcare,Push simply air generation before.,19.59
89,2025-07-04,Utilities,Property another my.,58.75
89,2025-01-26,Utilities,Including development amount eat.,446.91
89,2025-07-21,Healthcare,Water box be fund agency.,430.59
89,2024-10-30,Groceries,Plant issue enter note.,398.13
89,2024-12-03,Miscellaneous,Pressure like around sort final there responsibility.,366.17
89,2025-07-20,Dining,Measure travel Mr degree stuff room book.,197.09
89,2024-12-03,Utilities,Father then keep situation herself now organization.,355.67
89,2024-12-28,Entertainment,Threat campaign game mother to age than.,14.91
89,2025-03-16,Education,High need through consider remain.,230.92
89,2025-04-01,Rent,Be process ten hospital.,92.38
89,2025-05-30,Dining,Meeting page opportunity join represent against.,33.49
89,2025-01-14,Groceries,Technology remain be site better require south I.,255.95
89,2025-02-06,Transport,American realize particular mother.,146.58
89,2024-10-08,Clothing,At chair a campaign its growth.,369.99
89,2025-07-23,Groceries,If anything five morning improve series a culture.,260.99
89,2024-09-27,Miscellaneous,Able must level and employee force now.,440.29
89,2025-08-25,Utilities,Kitchen station assume red.,321.46
89,2025-06-29,Groceries,Better make listen question world.,280.96
89,2025-05-26,Education,Choose ready condition heart investment including rate.,176.43
89,2024-12-16,Entertainment,Politics response less front during from.,353.74
89,2025-01-07,Dining,Trial send paper by task modern within.,348.17
89,2025-07-10,Transport,Him light training hit family campaign authority.,248.2
89,2025-06-18,Utilities,Paper how this training.,417.45
90,2025-07-12,Miscellaneous,Rich make economy week.,404.04
90,2024-12-01,Rent,Within environmental despite true.,79.67
90,2025-01-07,Utilities,Democratic system money hand dinner her.,308.71
90,2025-07-24,Transport,End already newspaper step allow dinner.,455.09
90,2025-03-26,Groceries,Office music executive those condition professional doctor discussion.,232.22
90,2024-12-07,Entertainment,Value result discover girl state follow miss.,317.67
90,2025-06-15,Education,Card wish music at arm none.,152.59
90,2024-12-04,Clothing,Blood offer like system from speech reflect push.,430.25
90,2025-01-27,Entertainment,Let fast image.,351.64
90,2025-02-28,Dining,Question sell local create material.,430.71
91,2025-08-04,Transport,Start easy product among camera family.,290.94
91,2024-10-24,Education,Edge build stuff person final all minute audience.,465.8
91,2024-09-14,Utilities,Room top professor chair child where sea.,482.79
91,2025-03-16,Rent,Seek interest major computer rule.,50.81
91,2025-04-17,Dining,Those on production perform local impact tell.,45.8
91,2025-04-19,Miscellaneous,Administration two somebody surface him.,422.92
91,2024-12-10,Utilities,Industry interest suddenly morning civil fill process.,172.35
91,2025-02-12,Education,Detail court data once section turn maybe.,285.97
91,2025-07-29,Groceries,Discover rise also.,418.46
91,2025-08-29,Clothing,Hand agency cold expert career.,339.86
91,2024-11-13,Clothing,Walk bed open.,295.71
91,2024-11-01,Dining,Hour night when just.,442.09
91,2025-07-22,Transport,Significant happen executive produce figure.,347.53
91,2025-07-09,Rent,Wife wish him wide special.,392.83
91,2025-04-11,Healthcare,After win choice difficult owner mean with others.,21.89
